index,words,todi,words_ocr,todi_ocr,sound_file,image_file,type,page_title,exercise_id,sound_url,image_url,page_url,words_sep,todi_sep
006-1, Waar wil Marina haar mandoline verkopen ,%L  H*L     %,,,resynthesized/006-1.wav,resynthesized/006-1.png,synthetic,,ex1a_11,https://todi.cls.ru.nl/PraatResynthese/2082401.wav,https://todi.cls.ru.nl/PraatResynthese/2082401.png,https://todi.cls.ru.nl/cgi-bin/synthese1a.pl?var=set&todi=006=%L%20+%20---%20+%20H*L%20+%20---%20+%20---%20+%20---%20+%20---%20+%20%,|Waar|wil|Marina|haar|mandoline|verkopen|,%L||H*L|||||%
006-2, Waar wil Marina haar mandoline verkopen ,%L L*  L*H    H%,,,resynthesized/006-2.wav,resynthesized/006-2.png,synthetic,,ex1a_11,https://todi.cls.ru.nl/PraatResynthese/2082402.wav,https://todi.cls.ru.nl/PraatResynthese/2082402.png,https://todi.cls.ru.nl/cgi-bin/synthese1a.pl?var=set&todi=006=%L%20+%20L*%20+%20---%20+%20L*H%20+%20---%20+%20---%20+%20---%20+%20H%,|Waar|wil|Marina|haar|mandoline|verkopen|,%L|L*||L*H||||H%
006-3, Waar wil Marina haar mandoline verkopen ,%L      H*LH H%,,,resynthesized/006-3.wav,resynthesized/006-3.png,synthetic,,ex1a_11,https://todi.cls.ru.nl/PraatResynthese/2082404.wav,https://todi.cls.ru.nl/PraatResynthese/2082404.png,https://todi.cls.ru.nl/cgi-bin/synthese1a.pl?var=set&todi=006=%L%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H*LH%20+%20H%,|Waar|wil|Marina|haar|mandoline|verkopen|,%L||||||H*LH|H%
006-4, Waar wil Marina haar mandoline verkopen ,%HL      L*H H%,,,resynthesized/006-4.wav,resynthesized/006-4.png,synthetic,,ex1a_11,https://todi.cls.ru.nl/PraatResynthese/2082406.wav,https://todi.cls.ru.nl/PraatResynthese/2082406.png,https://todi.cls.ru.nl/cgi-bin/synthese1a.pl?var=set&todi=006=%HL%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20L*H%20+%20H%,|Waar|wil|Marina|haar|mandoline|verkopen|,%HL||||||L*H|H%
027-0, Dat doet-ie met zijn slurf natuurlijk ,%H  H* L* H*LH  L* H%,,,resynthesized/027-0.wav,resynthesized/027-0.png,synthetic,,ex1a_12,https://todi.cls.ru.nl/PraatResynthese/2082407.wav,https://todi.cls.ru.nl/PraatResynthese/2082407.png,https://todi.cls.ru.nl/cgi-bin/synthese1a.pl?var=set&todi=027=%H%20+%20---%20+%20H*%20+%20L*%20+%20H*LH%20+%20---%20+%20L*%20+%20H%,|Dat|doet-ie|met|zijn|slurf|natuurlijk|,%H||H*|L*|H*LH||L*|H%
027-1, Dat doet-ie met zijn slurf natuurlijk ,%H      H* %,,,resynthesized/027-1.wav,resynthesized/027-1.png,synthetic,,ex1a_12,https://todi.cls.ru.nl/PraatResynthese/2082409.wav,https://todi.cls.ru.nl/PraatResynthese/2082409.png,https://todi.cls.ru.nl/cgi-bin/synthese1a.pl?var=set&todi=027=%H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H*%20+%20%,|Dat|doet-ie|met|zijn|slurf|natuurlijk|,%H||||||H*|%
027-2, Dat doet-ie met zijn slurf natuurlijk ,%L L*H    H*!H  H%,,,resynthesized/027-2.wav,resynthesized/027-2.png,synthetic,,ex1a_12,https://todi.cls.ru.nl/PraatResynthese/2082411.wav,https://todi.cls.ru.nl/PraatResynthese/2082411.png,https://todi.cls.ru.nl/cgi-bin/synthese1a.pl?var=set&todi=027=%L%20+%20L*H%20+%20---%20+%20---%20+%20---%20+%20H*!H%20+%20---%20+%20H%,|Dat|doet-ie|met|zijn|slurf|natuurlijk|,%L|L*H||||H*!H||H%
027-3, Dat doet-ie met zijn slurf natuurlijk ,%L      L* L%,,,resynthesized/027-3.wav,resynthesized/027-3.png,synthetic,,ex1a_12,https://todi.cls.ru.nl/PraatResynthese/2082412.wav,https://todi.cls.ru.nl/PraatResynthese/2082412.png,https://todi.cls.ru.nl/cgi-bin/synthese1a.pl?var=set&todi=027=%L%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20L*%20+%20L%,|Dat|doet-ie|met|zijn|slurf|natuurlijk|,%L||||||L*|L%
027-4, Dat doet-ie met zijn slurf natuurlijk ,%H H* !H* H*L    L%,,,resynthesized/027-4.wav,resynthesized/027-4.png,synthetic,,ex1a_12,https://todi.cls.ru.nl/PraatResynthese/2082414.wav,https://todi.cls.ru.nl/PraatResynthese/2082414.png,https://todi.cls.ru.nl/cgi-bin/synthese1a.pl?var=set&todi=027=%H%20+%20H*%20+%20!H*%20+%20H*L%20+%20---%20+%20---%20+%20---%20+%20L%,|Dat|doet-ie|met|zijn|slurf|natuurlijk|,%H|H*|!H*|H*L||||L%
173-0, Iets voorbij Hengelo ,%HL   H* %,,,resynthesized/173-0.wav,resynthesized/173-0.png,synthetic,,ex1b1_1,https://todi.cls.ru.nl/PraatResynthese/2082415.wav,https://todi.cls.ru.nl/PraatResynthese/2082415.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=173=%HL%20+%20---%20+%20---%20+%20H*%20+%20%,|Iets|voorbij|Hengelo|,%HL|||H*|%
173-1, Iets voorbij Hengelo ,%H L*   L%,,,resynthesized/173-1.wav,resynthesized/173-1.png,synthetic,,ex1b1_1,https://todi.cls.ru.nl/PraatResynthese/2082417.wav,https://todi.cls.ru.nl/PraatResynthese/2082417.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=173=%H%20+%20L*%20+%20---%20+%20---%20+%20L%,|Iets|voorbij|Hengelo|,%H|L*|||L%
173-2, Iets voorbij Hengelo ,%H  L*H  %,,,resynthesized/173-2.wav,resynthesized/173-2.png,synthetic,,ex1b1_1,https://todi.cls.ru.nl/PraatResynthese/2082418.wav,https://todi.cls.ru.nl/PraatResynthese/2082418.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=173=%H%20+%20---%20+%20L*H%20+%20---%20+%20%,|Iets|voorbij|Hengelo|,%H||L*H||%
173-3, Iets voorbij Hengelo ,%H L*  H*L %,,,resynthesized/173-3.wav,resynthesized/173-3.png,synthetic,,ex1b1_1,https://todi.cls.ru.nl/PraatResynthese/2082420.wav,https://todi.cls.ru.nl/PraatResynthese/2082420.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=173=%H%20+%20L*%20+%20---%20+%20H*L%20+%20%,|Iets|voorbij|Hengelo|,%H|L*||H*L|%
173-4, Iets voorbij Hengelo ,%H   L* L%,,,resynthesized/173-4.wav,resynthesized/173-4.png,synthetic,,ex1b1_1,https://todi.cls.ru.nl/PraatResynthese/2082422.wav,https://todi.cls.ru.nl/PraatResynthese/2082422.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=173=%H%20+%20---%20+%20---%20+%20L*%20+%20L%,|Iets|voorbij|Hengelo|,%H|||L*|L%
254-0, En is je kat nog teruggekomen ,%H    H*LH  !H* L%,,,resynthesized/254-0.wav,resynthesized/254-0.png,synthetic,,ex1b1_2,https://todi.cls.ru.nl/PraatResynthese/2082423.wav,https://todi.cls.ru.nl/PraatResynthese/2082423.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=254=%H%20+%20---%20+%20---%20+%20---%20+%20H*LH%20+%20---%20+%20!H*%20+%20L%,|En|is|je|kat|nog|teruggekomen|,%H||||H*LH||!H*|L%
254-1, En is je kat nog teruggekomen ,%H H*L  !H*!H    H%,,,resynthesized/254-1.wav,resynthesized/254-1.png,synthetic,,ex1b1_2,https://todi.cls.ru.nl/PraatResynthese/2082425.wav,https://todi.cls.ru.nl/PraatResynthese/2082425.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=254=%H%20+%20H*L%20+%20---%20+%20!H*!H%20+%20---%20+%20---%20+%20---%20+%20H%,|En|is|je|kat|nog|teruggekomen|,%H|H*L||!H*!H||||H%
254-2, En is je kat nog teruggekomen ,%H H*L L*H  L*   H%,,,resynthesized/254-2.wav,resynthesized/254-2.png,synthetic,,ex1b1_2,https://todi.cls.ru.nl/PraatResynthese/2082426.wav,https://todi.cls.ru.nl/PraatResynthese/2082426.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=254=%H%20+%20H*L%20+%20L*H%20+%20---%20+%20L*%20+%20---%20+%20---%20+%20H%,|En|is|je|kat|nog|teruggekomen|,%H|H*L|L*H||L*|||H%
254-3, En is je kat nog teruggekomen ,%L  H*LH     L%,,,resynthesized/254-3.wav,resynthesized/254-3.png,synthetic,,ex1b1_2,https://todi.cls.ru.nl/PraatResynthese/2082428.wav,https://todi.cls.ru.nl/PraatResynthese/2082428.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=254=%L%20+%20---%20+%20H*LH%20+%20---%20+%20---%20+%20---%20+%20---%20+%20L%,|En|is|je|kat|nog|teruggekomen|,%L||H*LH|||||L%
254-4, En is je kat nog teruggekomen ,%H   H*    H%,,,resynthesized/254-4.wav,resynthesized/254-4.png,synthetic,,ex1b1_2,https://todi.cls.ru.nl/PraatResynthese/2082430.wav,https://todi.cls.ru.nl/PraatResynthese/2082430.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=254=%H%20+%20---%20+%20---%20+%20H*%20+%20---%20+%20---%20+%20---%20+%20H%,|En|is|je|kat|nog|teruggekomen|,%H|||H*||||H%
165-0, We hebben de hele dag binnen gezeten ,%L  L* H*L  !H*  L* L%,,,,,synthetic,,ex1b1_3,https://todi.cls.ru.nl/PraatResynthese/2082431.wav,https://todi.cls.ru.nl/PraatResynthese/2082431.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=165=%L%20+%20---%20+%20L*%20+%20H*L%20+%20---%20+%20!H*%20+%20---%20+%20L*%20+%20L%,|We|hebben|de|hele|dag|binnen|gezeten|,%L||L*|H*L||!H*||L*|L%
165-1, We hebben de hele dag binnen gezeten ,%L      L* H*!H L%,,,resynthesized/165-1.wav,resynthesized/165-1.png,synthetic,,ex1b1_3,https://todi.cls.ru.nl/PraatResynthese/2082432.wav,https://todi.cls.ru.nl/PraatResynthese/2082432.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=165=%L%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20L*%20+%20H*!H%20+%20L%,|We|hebben|de|hele|dag|binnen|gezeten|,%L||||||L*|H*!H|L%
165-2, We hebben de hele dag binnen gezeten ,%L H*    H*L L*  H%,,,resynthesized/165-2.wav,resynthesized/165-2.png,synthetic,,ex1b1_3,https://todi.cls.ru.nl/PraatResynthese/2082434.wav,https://todi.cls.ru.nl/PraatResynthese/2082434.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=165=%L%20+%20H*%20+%20---%20+%20---%20+%20---%20+%20H*L%20+%20L*%20+%20---%20+%20H%,|We|hebben|de|hele|dag|binnen|gezeten|,%L|H*||||H*L|L*||H%
165-3, We hebben de hele dag binnen gezeten ,%L H*   L*HL  !H*  %,,,resynthesized/165-3.wav,resynthesized/165-3.png,synthetic,,ex1b1_3,https://todi.cls.ru.nl/PraatResynthese/2082436.wav,https://todi.cls.ru.nl/PraatResynthese/2082436.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=165=%L%20+%20H*%20+%20---%20+%20---%20+%20L*HL%20+%20---%20+%20!H*%20+%20---%20+%20%,|We|hebben|de|hele|dag|binnen|gezeten|,%L|H*|||L*HL||!H*||%
165-4, We hebben de hele dag binnen gezeten ,%L  L*    H* H* H%,,,resynthesized/165-4.wav,resynthesized/165-4.png,synthetic,,ex1b1_3,https://todi.cls.ru.nl/PraatResynthese/2082437.wav,https://todi.cls.ru.nl/PraatResynthese/2082437.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=165=%L%20+%20---%20+%20L*%20+%20---%20+%20---%20+%20---%20+%20H*%20+%20H*%20+%20H%,|We|hebben|de|hele|dag|binnen|gezeten|,%L||L*||||H*|H*|H%
186-0, Zijn er meloenen teveel ,%L  H*   L%,,,resynthesized/186-0.wav,resynthesized/186-0.png,synthetic,,ex1b1_4,https://todi.cls.ru.nl/PraatResynthese/2082439.wav,https://todi.cls.ru.nl/PraatResynthese/2082439.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=186=%L%20+%20---%20+%20H*%20+%20---%20+%20---%20+%20L%,|Zijn|er|meloenen|teveel|,%L||H*|||L%
186-1, Zijn er meloenen teveel ,%L H*LH  H*!H  L%,,,resynthesized/186-1.wav,resynthesized/186-1.png,synthetic,,ex1b1_4,https://todi.cls.ru.nl/PraatResynthese/2082441.wav,https://todi.cls.ru.nl/PraatResynthese/2082441.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=186=%L%20+%20H*LH%20+%20---%20+%20H*!H%20+%20---%20+%20L%,|Zijn|er|meloenen|teveel|,%L|H*LH||H*!H||L%
186-2, Zijn er meloenen teveel ,%L  L*HL   H%,,,resynthesized/186-2.wav,resynthesized/186-2.png,synthetic,,ex1b1_4,https://todi.cls.ru.nl/PraatResynthese/2082442.wav,https://todi.cls.ru.nl/PraatResynthese/2082442.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=186=%L%20+%20---%20+%20L*HL%20+%20---%20+%20---%20+%20H%,|Zijn|er|meloenen|teveel|,%L||L*HL|||H%
186-3, Zijn er meloenen teveel ,%L  H*!H   L%,,,resynthesized/186-3.wav,resynthesized/186-3.png,synthetic,,ex1b1_4,https://todi.cls.ru.nl/PraatResynthese/2082444.wav,https://todi.cls.ru.nl/PraatResynthese/2082444.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=186=%L%20+%20---%20+%20H*!H%20+%20---%20+%20---%20+%20L%,|Zijn|er|meloenen|teveel|,%L||H*!H|||L%
186-4, Zijn er meloenen teveel ,%H L* L*H   L%,,,resynthesized/186-4.wav,resynthesized/186-4.png,synthetic,,ex1b1_4,https://todi.cls.ru.nl/PraatResynthese/2082446.wav,https://todi.cls.ru.nl/PraatResynthese/2082446.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=186=%H%20+%20L*%20+%20L*H%20+%20---%20+%20---%20+%20L%,|Zijn|er|meloenen|teveel|,%H|L*|L*H|||L%
1b1-5-0, Ze hebben zoveel ,%HL   L* H%,,,resynthesized/1b1-5-0.wav,resynthesized/1b1-5-0.png,synthetic,,ex1b1_5,https://todi.cls.ru.nl/PraatResynthese/2082447.wav,https://todi.cls.ru.nl/PraatResynthese/2082447.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=1b1-5=%HL%20+%20---%20+%20---%20+%20L*%20+%20H%,|Ze|hebben|zoveel|,%HL|||L*|H%
1b1-5-1, Ze hebben zoveel ,%L  H*LH  H%,,,resynthesized/1b1-5-1.wav,resynthesized/1b1-5-1.png,synthetic,,ex1b1_5,https://todi.cls.ru.nl/PraatResynthese/2082449.wav,https://todi.cls.ru.nl/PraatResynthese/2082449.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=1b1-5=%L%20+%20---%20+%20H*LH%20+%20---%20+%20H%,|Ze|hebben|zoveel|,%L||H*LH||H%
1b1-5-2, Ze hebben zoveel ,%H   H*L L%,,,resynthesized/1b1-5-2.wav,resynthesized/1b1-5-2.png,synthetic,,ex1b1_5,https://todi.cls.ru.nl/PraatResynthese/2082450.wav,https://todi.cls.ru.nl/PraatResynthese/2082450.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=1b1-5=%H%20+%20---%20+%20---%20+%20H*L%20+%20L%,|Ze|hebben|zoveel|,%H|||H*L|L%
1b1-5-3, Ze hebben zoveel ,%H H*!H   %,,,resynthesized/1b1-5-3.wav,resynthesized/1b1-5-3.png,synthetic,,ex1b1_5,https://todi.cls.ru.nl/PraatResynthese/2082452.wav,https://todi.cls.ru.nl/PraatResynthese/2082452.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=1b1-5=%H%20+%20H*!H%20+%20---%20+%20---%20+%20%,|Ze|hebben|zoveel|,%H|H*!H|||%
1b1-5-4, Ze hebben zoveel ,%L   L* H%,,,resynthesized/1b1-5-4.wav,resynthesized/1b1-5-4.png,synthetic,,ex1b1_5,https://todi.cls.ru.nl/PraatResynthese/2082453.wav,https://todi.cls.ru.nl/PraatResynthese/2082453.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=1b1-5=%L%20+%20---%20+%20---%20+%20L*%20+%20H%,|Ze|hebben|zoveel|,%L|||L*|H%
1b1-6-0, Je kan ook gewoon van Carlos gouddeeltjes vragen van-die-en-die grootte ,%L H*    H*!H      L%,,,resynthesized/1b1-6-0.wav,resynthesized/1b1-6-0.png,synthetic,,ex1b1_6,https://todi.cls.ru.nl/PraatResynthese/2082455.wav,https://todi.cls.ru.nl/PraatResynthese/2082455.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=1b1-6=%L%20+%20H*%20+%20---%20+%20---%20+%20---%20+%20H*!H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20L%,|Je|kan|ook|gewoon|van|Carlos|gouddeeltjes|vragen|van-die-en-die|grootte|,%L|H*||||H*!H||||||L%
1b1-6-1, Je kan ook gewoon van Carlos gouddeeltjes vragen van-die-en-die grootte ,%H L*HL  H*LH L*H !H*!H      L%,,,resynthesized/1b1-6-1.wav,resynthesized/1b1-6-1.png,synthetic,,ex1b1_6,https://todi.cls.ru.nl/PraatResynthese/2082457.wav,https://todi.cls.ru.nl/PraatResynthese/2082457.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=1b1-6=%H%20+%20L*HL%20+%20---%20+%20H*LH%20+%20L*H%20+%20!H*!H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20L%,|Je|kan|ook|gewoon|van|Carlos|gouddeeltjes|vragen|van-die-en-die|grootte|,%H|L*HL||H*LH|L*H|!H*!H||||||L%
1b1-6-2, Je kan ook gewoon van Carlos gouddeeltjes vragen van-die-en-die grootte ,%H H*!H          H%,,,resynthesized/1b1-6-2.wav,resynthesized/1b1-6-2.png,synthetic,,ex1b1_6,https://todi.cls.ru.nl/PraatResynthese/2082458.wav,https://todi.cls.ru.nl/PraatResynthese/2082458.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=1b1-6=%H%20+%20H*!H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H%,|Je|kan|ook|gewoon|van|Carlos|gouddeeltjes|vragen|van-die-en-die|grootte|,%H|H*!H||||||||||H%
1b1-6-3, Je kan ook gewoon van Carlos gouddeeltjes vragen van-die-en-die grootte ,%L H*LH          H%,,,resynthesized/1b1-6-3.wav,resynthesized/1b1-6-3.png,synthetic,,ex1b1_6,https://todi.cls.ru.nl/PraatResynthese/2082500.wav,https://todi.cls.ru.nl/PraatResynthese/2082500.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=1b1-6=%L%20+%20H*LH%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H%,|Je|kan|ook|gewoon|van|Carlos|gouddeeltjes|vragen|van-die-en-die|grootte|,%L|H*LH||||||||||H%
1b1-6-4, Je kan ook gewoon van Carlos gouddeeltjes vragen van-die-en-die grootte ,%H      L*HL  H*   %,,,resynthesized/1b1-6-4.wav,resynthesized/1b1-6-4.png,synthetic,,ex1b1_6,https://todi.cls.ru.nl/PraatResynthese/2082502.wav,https://todi.cls.ru.nl/PraatResynthese/2082502.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=1b1-6=%H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20L*HL%20+%20---%20+%20H*%20+%20---%20+%20---%20+%20%,|Je|kan|ook|gewoon|van|Carlos|gouddeeltjes|vragen|van-die-en-die|grootte|,%H||||||L*HL||H*|||%
101-0, Wat zullen we nu krijgen ,%H    L*  %,,,resynthesized/101-0.wav,resynthesized/101-0.png,synthetic,,ex1b1_7,https://todi.cls.ru.nl/PraatResynthese/2082503.wav,https://todi.cls.ru.nl/PraatResynthese/2082503.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=101=%H%20+%20---%20+%20---%20+%20---%20+%20L*%20+%20---%20+%20%,|Wat|zullen|we|nu|krijgen|,%H||||L*||%
101-1, Wat zullen we nu krijgen ,%L   L*   H%,,,resynthesized/101-1.wav,resynthesized/101-1.png,synthetic,,ex1b1_7,https://todi.cls.ru.nl/PraatResynthese/2082505.wav,https://todi.cls.ru.nl/PraatResynthese/2082505.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=101=%L%20+%20---%20+%20---%20+%20L*%20+%20---%20+%20---%20+%20H%,|Wat|zullen|we|nu|krijgen|,%L|||L*|||H%
101-2, Wat zullen we nu krijgen ,%H L*H  H*L  H*L H%,,,resynthesized/101-2.wav,resynthesized/101-2.png,synthetic,,ex1b1_7,https://todi.cls.ru.nl/PraatResynthese/2082507.wav,https://todi.cls.ru.nl/PraatResynthese/2082507.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=101=%H%20+%20L*H%20+%20---%20+%20H*L%20+%20---%20+%20H*L%20+%20H%,|Wat|zullen|we|nu|krijgen|,%H|L*H||H*L||H*L|H%
101-3, Wat zullen we nu krijgen ,%H   L* H* L*HL %,,,,,synthetic,,ex1b1_7,https://todi.cls.ru.nl/PraatResynthese/2082508.wav,https://todi.cls.ru.nl/PraatResynthese/2082508.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=101=%H%20+%20---%20+%20---%20+%20L*%20+%20H*%20+%20L*HL%20+%20%,|Wat|zullen|we|nu|krijgen|,%H|||L*|H*|L*HL|%
101-4, Wat zullen we nu krijgen ,%L     H*L %,,,resynthesized/101-4.wav,resynthesized/101-4.png,synthetic,,ex1b1_7,https://todi.cls.ru.nl/PraatResynthese/2082509.wav,https://todi.cls.ru.nl/PraatResynthese/2082509.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=101=%L%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H*L%20+%20%,|Wat|zullen|we|nu|krijgen|,%L|||||H*L|%
258-0, Maar weet je dan geen betere ,%H  L*H  H*!H   H%,,,resynthesized/258-0.wav,resynthesized/258-0.png,synthetic,,ex1b1_8,https://todi.cls.ru.nl/PraatResynthese/2082511.wav,https://todi.cls.ru.nl/PraatResynthese/2082511.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=258=%H%20+%20---%20+%20L*H%20+%20---%20+%20H*!H%20+%20---%20+%20---%20+%20H%,|Maar|weet|je|dan|geen|betere|,%H||L*H||H*!H|||H%
258-1, Maar weet je dan geen betere ,%L    L*HL L*H  H%,,,resynthesized/258-1.wav,resynthesized/258-1.png,synthetic,,ex1b1_8,https://todi.cls.ru.nl/PraatResynthese/2082513.wav,https://todi.cls.ru.nl/PraatResynthese/2082513.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=258=%L%20+%20---%20+%20---%20+%20---%20+%20L*HL%20+%20L*H%20+%20---%20+%20H%,|Maar|weet|je|dan|geen|betere|,%L||||L*HL|L*H||H%
258-2, Maar weet je dan geen betere ,%L      H* L%,,,resynthesized/258-2.wav,resynthesized/258-2.png,synthetic,,ex1b1_8,https://todi.cls.ru.nl/PraatResynthese/2082514.wav,https://todi.cls.ru.nl/PraatResynthese/2082514.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=258=%L%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H*%20+%20L%,|Maar|weet|je|dan|geen|betere|,%L||||||H*|L%
258-3, Maar weet je dan geen betere ,%L   H*L L*   L%,,,resynthesized/258-3.wav,resynthesized/258-3.png,synthetic,,ex1b1_8,https://todi.cls.ru.nl/PraatResynthese/2082516.wav,https://todi.cls.ru.nl/PraatResynthese/2082516.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=258=%L%20+%20---%20+%20---%20+%20H*L%20+%20L*%20+%20---%20+%20---%20+%20L%,|Maar|weet|je|dan|geen|betere|,%L|||H*L|L*|||L%
258-4, Maar weet je dan geen betere ,%L   L* L*H  L* H%,,,resynthesized/258-4.wav,resynthesized/258-4.png,synthetic,,ex1b1_8,https://todi.cls.ru.nl/PraatResynthese/2082517.wav,https://todi.cls.ru.nl/PraatResynthese/2082517.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=258=%L%20+%20---%20+%20---%20+%20L*%20+%20L*H%20+%20---%20+%20L*%20+%20H%,|Maar|weet|je|dan|geen|betere|,%L|||L*|L*H||L*|H%
284-0, Dat vindt ze heerlijk ,%L    H* L%,,,resynthesized/284-0.wav,resynthesized/284-0.png,synthetic,,ex1b1_9,https://todi.cls.ru.nl/PraatResynthese/2082519.wav,https://todi.cls.ru.nl/PraatResynthese/2082519.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=284=%L%20+%20---%20+%20---%20+%20---%20+%20H*%20+%20L%,|Dat|vindt|ze|heerlijk|,%L||||H*|L%
284-1, Dat vindt ze heerlijk ,%L    H* H%,,,resynthesized/284-1.wav,resynthesized/284-1.png,synthetic,,ex1b1_9,https://todi.cls.ru.nl/PraatResynthese/2082521.wav,https://todi.cls.ru.nl/PraatResynthese/2082521.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=284=%L%20+%20---%20+%20---%20+%20---%20+%20H*%20+%20H%,|Dat|vindt|ze|heerlijk|,%L||||H*|H%
284-2, Dat vindt ze heerlijk ,%L    L*H %,,,resynthesized/284-2.wav,resynthesized/284-2.png,synthetic,,ex1b1_9,https://todi.cls.ru.nl/PraatResynthese/2082522.wav,https://todi.cls.ru.nl/PraatResynthese/2082522.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=284=%L%20+%20---%20+%20---%20+%20---%20+%20L*H%20+%20%,|Dat|vindt|ze|heerlijk|,%L||||L*H|%
284-3, Dat vindt ze heerlijk ,%H H* L* H*L H*L %,,,resynthesized/284-3.wav,resynthesized/284-3.png,synthetic,,ex1b1_9,https://todi.cls.ru.nl/PraatResynthese/2082524.wav,https://todi.cls.ru.nl/PraatResynthese/2082524.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=284=%H%20+%20H*%20+%20L*%20+%20H*L%20+%20H*L%20+%20%,|Dat|vindt|ze|heerlijk|,%H|H*|L*|H*L|H*L|%
284-4, Dat vindt ze heerlijk ,%L H*L H*LH  H*LH L%,,,resynthesized/284-4.wav,resynthesized/284-4.png,synthetic,,ex1b1_9,https://todi.cls.ru.nl/PraatResynthese/2082525.wav,https://todi.cls.ru.nl/PraatResynthese/2082525.png,https://todi.cls.ru.nl/cgi-bin/synthese1b1.pl?var=set&todi=284=%L%20+%20H*L%20+%20H*LH%20+%20---%20+%20H*LH%20+%20L%,|Dat|vindt|ze|heerlijk|,%L|H*L|H*LH||H*LH|L%
